alembic_version	version_num	character varying	NO
audit_logs	id	uuid	NO
audit_logs	user_id	uuid	YES
audit_logs	action	character varying	NO
audit_logs	entity_type	character varying	YES
audit_logs	entity_id	uuid	YES
audit_logs	old_value	jsonb	YES
audit_logs	new_value	jsonb	YES
audit_logs	ip_address	character varying	YES
audit_logs	user_agent	text	YES
audit_logs	created_at	timestamp without time zone	YES
brand_aliases	id	uuid	NO
brand_aliases	brand_id	uuid	NO
brand_aliases	alias	character varying	NO
brand_aliases	normalized	character varying	NO
brand_aliases	source	character varying	YES
brand_aliases	created_at	timestamp without time zone	NO
bug_reports	id	uuid	NO
bug_reports	user_id	uuid	YES
bug_reports	user_role	character varying	YES
bug_reports	title	character varying	NO
bug_reports	description	text	NO
bug_reports	severity	character varying	YES
bug_reports	platform	character varying	YES
bug_reports	app_version	character varying	YES
bug_reports	screen_name	character varying	YES
bug_reports	endpoint_url	character varying	YES
bug_reports	http_method	character varying	YES
bug_reports	http_status_code	integer	YES
bug_reports	error_trace	text	YES
bug_reports	last_api_calls	jsonb	YES
bug_reports	device_info	jsonb	YES
bug_reports	tech_analysis	jsonb	YES
bug_reports	status	character varying	YES
bug_reports	admin_notes	text	YES
bug_reports	resolved_at	timestamp without time zone	YES
bug_reports	created_at	timestamp without time zone	YES
bug_reports	updated_at	timestamp without time zone	YES
cache_entries	id	uuid	NO
cache_entries	cache_key	character varying	NO
cache_entries	cache_value	jsonb	YES
cache_entries	expires_at	timestamp without time zone	YES
cache_entries	created_at	timestamp without time zone	YES
car_brands	id	uuid	NO
car_brands	name	character varying	NO
car_brands	name_he	character varying	YES
car_brands	group_name	character varying	YES
car_brands	country	character varying	YES
car_brands	region	character varying	YES
car_brands	is_luxury	boolean	NO
car_brands	is_electric_focused	boolean	NO
car_brands	is_active	boolean	NO
car_brands	logo_url	character varying	YES
car_brands	website	character varying	YES
car_brands	notes	text	YES
car_brands	aliases	ARRAY	YES
car_brands	created_at	timestamp without time zone	NO
car_brands	updated_at	timestamp without time zone	YES
car_brands	warranty_years	integer	YES
car_brands	warranty_km	integer	YES
car_brands	warranty_notes	text	YES
car_brands	il_importer	character varying	YES
car_brands	il_importer_website	character varying	YES
car_brands	parts_availability	character varying	YES
car_brands	avg_service_interval_km	integer	YES
car_brands	popular_models_il	jsonb	YES
catalog_versions	id	uuid	NO
catalog_versions	version_tag	character varying	NO
catalog_versions	description	text	YES
catalog_versions	parts_added	integer	NO
catalog_versions	parts_updated	integer	NO
catalog_versions	parts_total	integer	NO
catalog_versions	source	character varying	YES
catalog_versions	triggered_by	uuid	YES
catalog_versions	started_at	timestamp without time zone	NO
catalog_versions	completed_at	timestamp without time zone	YES
catalog_versions	status	character varying	NO
catalog_versions	error_log	text	YES
catalog_versions	created_at	timestamp without time zone	NO
job_registry	id	uuid	NO
job_registry	job_id	character varying	NO
job_registry	job_name	character varying	NO
job_registry	worker_host	character varying	YES
job_registry	status	character varying	NO
job_registry	started_at	timestamp with time zone	NO
job_registry	completed_at	timestamp with time zone	YES
job_registry	ttl_seconds	integer	YES
job_registry	error_message	text	YES
